ID,TARGET
1232,0.019043615
1233,0.0025919606
1234,0.104486555
1235,0.013274768
1236,0.18583947
1237,0.008881436
1238,0.041039236
1239,0.022750212
1240,0.0305714
1241,0.009105304
1244,0.08161615
1245,0.035280734
1247,0.019043615
1250,0.02631867
1251,0.00339838
1257,0.009105304
1259,0.0033770136
1266,0.18493573
1267,0.16992985
1268,0.009486797
1270,0.18583947
1272,0.009043629
1273,0.16109443
1276,0.055578776
1278,0.002184913
1279,0.07735311
1283,0.012826351
1284,0.019043615
1286,0.0050502038
1289,0.03732485
1290,0.0023857492
1292,0.0065290467
1293,0.038269922
1294,0.15840462
1296,0.08617314
1298,0.009412661
1299,0.18583947
1301,0.002184913
1304,0.019325094
1306,0.018010613
1308,0.103330396
1310,0.04194451
1311,0.004179649
1312,0.0360558
1315,0.0033770136
1318,0.10115747
1319,0.0061412957
1320,0.0034916888
1323,0.0033770136
1324,0.012143452
1325,0.030324686
1326,0.0082210535
1329,0.17110269
1331,0.086708054
1332,0.019043615
1335,0.0032867596
1336,0.16992985
1338,0.028543392
1340,0.16992985
1342,0.0034916888
1345,0.009412661
1347,0.0034916888
1349,0.019043615
1350,0.05500991
1351,0.006194376
1354,0.0088367285
1355,0.019043615
1356,0.019043615
1359,0.035873123
1361,0.16992985
1362,0.14849494
1363,0.16794334
1365,0.008684833
1366,0.03732485
1367,0.019043615
1368,0.005373875
1369,0.0032867596
1370,0.0266594
1371,0.022750212
1372,0.18583947
1374,0.0033770136
1375,0.16773434
1376,0.03835149
1379,0.006573678
1380,0.019043615
1383,0.019043615
1387,0.04973526
1388,0.019043615
1389,0.008291285
1390,0.023821466
1394,0.033216793
1396,0.16086812
1397,0.027007151
1399,0.042129155
1400,0.032112237
1402,0.17390603
1403,0.04000596
1404,0.1313734
1405,0.090351135
1407,0.015645286
1409,0.009412661
1413,0.0024508378
1415,0.03835149
1416,0.022943899
1418,0.0033770136
1422,0.0025442191
1423,0.002184913
1425,0.005223244
1428,0.019043615
1429,0.00983631
1430,0.019043615
1431,0.099309705
1432,0.0034916888
1434,0.002184913
1435,0.0034916888
1436,0.16992985
1438,0.0031015303
1443,0.054171655
1445,0.028676275
1446,0.03799366
1453,0.009800979
1456,0.009736625
1458,0.021929484
1459,0.0032960454
1460,0.04113242
1461,0.23692428
1462,0.1695999
1463,0.019043615
1466,0.18246792
1467,0.019043615
1469,0.08821369
1470,0.0055695497
1471,0.17110269
1473,0.0033770136
1476,0.0071328166
1477,0.023619762
1481,0.019043615
1482,0.032112237
1485,0.104486555
1486,0.18583947
1490,0.017796429
1491,0.17110269
1493,0.0034916888
1494,0.08988898
1500,0.010598393
1504,0.02180237
1506,0.009105304
1509,0.006341235
1512,0.034132
1514,0.021664787
1518,0.019043615
1520,0.0033770136
1522,0.13678522
1525,0.17110269
1526,0.104486555
1529,0.17696102
1530,0.042129155
1532,0.0034916888
1533,0.033333864
1537,0.02846331
1542,0.03735835
1544,0.025998816
1545,0.18583947
1546,0.16794334
1549,0.06117733
1551,0.0034916888
1552,0.0033770136
1555,0.025925463
1556,0.0033770136
1558,0.18583947
1560,0.009105304
1561,0.042741608
1562,0.009412661
1563,0.002184913
1566,0.0033863392
1568,0.022943899
1570,0.019043615
1575,0.18583947
1577,0.02076981
1579,0.007107208
1581,0.019297881
1582,0.044208765
1585,0.042129155
1586,0.005373875
1587,0.0033863392
1593,0.020526066
1597,0.18246792
1599,0.018209111
1608,0.0037586761
1609,0.019043615
1612,0.032112237
1615,0.0034916888
1616,0.02581328
1618,0.0319765
1619,0.0033770136
1624,0.009105304
1625,0.06524629
1627,0.012700273
1628,0.17110269
1635,0.0033770136
1636,0.10759787
1637,0.019043615
1640,0.025925463
1642,0.014581359
1645,0.019043615
1647,0.0092831
1648,0.16794334
1650,0.006611831
1651,0.033556923
1653,0.012700273
1654,0.0025442191
1655,0.011318833
1656,0.044561952
1657,0.104486555
1659,0.14439237
1661,0.17903242
1662,0.022943899
1663,0.18583947
1664,0.034161802
1671,0.019043615
1673,0.019043615
1674,0.011454868
1678,0.004519668
1680,0.023914216
1682,0.020131657
1687,0.002225927
1689,0.0033770136
1690,0.021797763
1691,0.027453734
1692,0.027179563
1696,0.0033863392
1701,0.0305714
1702,0.022208
1705,0.019043615
1707,0.020526066
1711,0.025925463
1714,0.044561952
1715,0.16773434
1716,0.057918347
1717,0.0033770136
1719,0.0034916888
1723,0.0033770136
1725,0.0056957393
1726,0.1618133
1728,0.002184913
1730,0.0059864274
1731,0.002225927
1736,0.006020342
1742,0.18583947
1745,0.07778647
1747,0.17110269
1749,0.033333864
1750,0.08446179
1751,0.0033951597
1752,0.03732485
1753,0.11734772
1754,0.013922181
1758,0.13195287
1759,0.014524805
1760,0.00644431
1761,0.019043615
1763,0.032112237
1765,0.10821265
1767,0.056770198
1768,0.004519668
1769,0.0144765405
1774,0.025539087
1775,0.08988898
1776,0.002225927
1777,0.02076981
1779,0.054171655
1780,0.0029098324
1783,0.004179649
1784,0.009842204
1785,0.007039622
1789,0.019043615
1790,0.10115747
1792,0.013767652
1793,0.057918347
1795,0.0092831
1796,0.010505311
1798,0.06425782
1802,0.007933324
1803,0.029406175
1805,0.004878521
1806,0.026617287
1809,0.030090088
1810,0.0024508378
1812,0.020526066
1813,0.032994844
1814,0.09229239
1815,0.07374842
1817,0.026445216
1818,0.023387728
1819,0.032112237
1820,0.012113834
1821,0.1758318
1823,0.05401392
1826,0.02537844
1827,0.020581018
1829,0.17110269
1831,0.0032867596
1833,0.058377046
1834,0.010930861
1837,0.025998816
1838,0.0033770136
1839,0.0028727956
1840,0.029262492
1841,0.024211496
1842,0.019297881
1844,0.005148352
1845,0.018658776
1846,0.002225927
1847,0.00339838
1850,0.0034916888
1851,0.038269922
1852,0.002225927
1860,0.0692007
1862,0.055578776
1864,0.14439237
1865,0.0092831
1866,0.02846331
1867,0.045475632
1870,0.015989989
1871,0.0319765
1872,0.019043615
1873,0.0033770136
1874,0.12812911
1876,0.037654605
1878,0.025702255
1879,0.17110269
1884,0.027938647
1885,0.005373875
1888,0.0266594
1893,0.0039394973
1897,0.055578776
1901,0.009412661
1902,0.009412661
1903,0.0033770136
1905,0.052664965
1907,0.0077372068
1908,0.18583947
1919,0.16992985
1921,0.16992985
1926,0.009105304
1928,0.005332342
1930,0.1695999
1933,0.023105618
1934,0.010034107
1935,0.04550504
1939,0.18246792
1940,0.019043615
1942,0.009918047
1943,0.0063575134
1945,0.009412661
1946,0.031482052
1948,0.038269922
1949,0.026617287
1952,0.025998816
1953,0.012700273
1955,0.025925463
1959,0.01179556
1963,0.009105304
1965,0.022563174
1967,0.019043615
1968,0.021339536
1969,0.003861839
1970,0.08821369
1973,0.011583989
1977,0.18333913
1978,0.004179649
1979,0.0047685485
1988,0.019043615
1991,0.020526066
1994,0.0024508378
1996,0.0033770136
1997,0.0028040572
1998,0.007256321
2000,0.14895563
2002,0.007950516
2004,0.042129155
2007,0.033216793
2008,0.012700273
2010,0.0034916888
2011,0.032112237
2012,0.035280734
2015,0.01260059
2018,0.002184913
2019,0.0033770136
2023,0.032112237
2024,0.06883156
2026,0.009412661
2028,0.0049530077
2029,0.013922181
2031,0.019043615
2033,0.038269922
2034,0.012103476
2037,0.17110269
2038,0.019043615
2039,0.009240475
2040,0.0034916888
2042,0.009105304
2045,0.02076981
2048,0.021368533
2049,0.025998816
2050,0.010825023
2057,0.020526066
2061,0.02076981
2063,0.036237996
2067,0.02023906
2069,0.025943303
2070,0.019043615
2072,0.18583947
2073,0.066907436
2075,0.0092831
2076,0.042129155
2081,0.025925463
2082,0.04358123
2084,0.07399449
2085,0.07572164
2086,0.025925463
2088,0.019043615
2092,0.18583947
2093,0.0041482383
2094,0.0034916888
2096,0.08809548
2102,0.032112237
2103,0.10759787
2104,0.047807798
2108,0.18583947
2109,0.13908783
2111,0.025998816
2113,0.013763289
2116,0.114924476
2117,0.03384932
2118,0.02539446
2119,0.013159863
2120,0.0033770136
2121,0.013159863
2124,0.05296833
2125,0.033216793
2126,0.01041387
2127,0.1695999
2131,0.002184913
2133,0.07140442
2134,0.076399945
2136,0.012700273
2137,0.13678522
2139,0.042129155
2144,0.0024508378
2145,0.033602457
2146,0.055306345
2149,0.029286733
2150,0.011735434
2151,0.027073037
2152,0.013542247
2153,0.0033770136
2157,0.13678522
2158,0.025925463
2159,0.006399581
2161,0.0034916888
2163,0.0033770136
2166,0.029033793
2169,0.013793535
2171,0.18583947
2177,0.010502571
2179,0.09229239
2182,0.002225927
2184,0.16992985
2185,0.038269922
2186,0.0060571893
2187,0.007728353
2188,0.026445216
2189,0.0034916888
2190,0.17110269
2194,0.009544084
2195,0.013922181
2196,0.021605432
2198,0.08381873
2199,0.021001061
2200,0.0026310645
2201,0.008227339
2203,0.07071569
2208,0.012700273
2209,0.023619762
2210,0.017021812
2211,0.0034916888
2213,0.0070376857
2214,0.008271606
2215,0.14849494
2216,0.004454491
2218,0.0067128455
2222,0.033216793
2224,0.0028267805
2229,0.0033709076
2230,0.010265845
2234,0.10265239
2235,0.022750212
2237,0.019043615
2239,0.0033770136
2241,0.0033701244
2242,0.0034916888
2243,0.019043615
2244,0.0033770136
2245,0.0025919606
2248,0.061681796
2251,0.009437136
2253,0.18583947
2254,0.0051869466
2257,0.0032867596
2261,0.07893284
2262,0.025925463
2266,0.009918047
2269,0.0033770136
2275,0.009091092
2278,0.0092831
2279,0.010482437
2283,0.008780732
2284,0.03481168
2285,0.00644431
2286,0.002225927
2287,0.09768644
2289,0.104486555
2290,0.17110269
2291,0.025925463
2293,0.019043615
2300,0.022815378
2301,0.007107208
2302,0.13160275
2303,0.0166926
2304,0.0025442191
2305,0.035873123
2306,0.038269922
2307,0.032112237
2308,0.14439237
2311,0.032112237
2313,0.026926525
2315,0.0026310645
2316,0.019043615
2318,0.14849494
2322,0.012856708
2323,0.012700273
2325,0.029187208
2327,0.025925463
2328,0.08646565
2329,0.06117733
2330,0.011419135
2332,0.0033770136
2333,0.004199627
2334,0.03835149
2337,0.022750212
2338,0.08988898
2341,0.18386781
2344,0.042129155
2345,0.006542103
2347,0.009749819
2348,0.026846793
2349,0.0034916888
2350,0.006170442
2351,0.034641314
2358,0.024609122
2359,0.10115747
2361,0.02076981
2363,0.01017893
2364,0.010598393
2366,0.11034723
2369,0.0034916888
2370,0.17885137
2373,0.03384932
2375,0.010598393
2377,0.042129155
2384,0.057918347
2385,0.02180237
2386,0.07893284
2387,0.002184913
2388,0.022001924
2392,0.019043615
2393,0.019043615
2394,0.019043615
2395,0.015989989
2396,0.032112237
2397,0.022750212
2400,0.019043615
2401,0.009043629
2403,0.032117918
2407,0.23267986
2408,0.033216793
2410,0.009105304
2414,0.104486555
2416,0.18583947
2421,0.0033770136
2422,0.042129155
2423,0.042129155
2425,0.033216793
2430,0.009105304
2433,0.012754954
2434,0.035280734
2437,0.030759238
2438,0.019043615
2439,0.104486555
2440,0.057918347
2442,0.021711113
2444,0.016201328
2449,0.013922181
2456,0.025925463
2458,0.0389385
2462,0.013159863
2463,0.00852402
2464,0.0033951597
2465,0.0034916888
2466,0.0039394973
2470,0.14439237
2476,0.019043615
2478,0.044208765
2482,0.18246792
2483,0.019043615
2484,0.16773434
2487,0.002184913
2488,0.025998816
2493,0.00447977
2494,0.002813699
2495,0.025998816
2499,0.025925463
2501,0.08131207
2503,0.021001061
2504,0.009105304
2507,0.025925463
2509,0.013159863
2511,0.019043615
2512,0.054090448
2515,0.009091092
2516,0.010589692
2517,0.019043615
2521,0.16992985
2525,0.002225927
2527,0.09057675
2528,0.009412661
2529,0.008385725
2530,0.012258106
2531,0.104486555
2533,0.006402902
2537,0.02076981
2538,0.032112237
2539,0.021117512
2541,0.0088158995
2542,0.104486555
2543,0.002225927
2544,0.0024508378
2545,0.010502571
2546,0.0032960454
2548,0.033216793
2549,0.009486797
2555,0.0033770136
2556,0.016628813
2558,0.03227139
2561,0.17110269
2563,0.17110269
2566,0.01291212
2567,0.104486555
2572,0.0032637771
2573,0.022628767
2574,0.019043615
2578,0.009105304
2580,0.03608051
2581,0.0076565472
2582,0.0054744226
2586,0.02453408
2588,0.0068656793
2589,0.036500975
2591,0.019043615
2594,0.038269922
2595,0.010081345
2596,0.08234034
2597,0.0060571893
2599,0.01240866
2600,0.019043615
2601,0.035490077
2611,0.010081345
2613,0.019043615
2614,0.007107208
2615,0.025925463
2616,0.17110269
2617,0.03684878
2618,0.0064300946
2619,0.02537844
2626,0.009233964
2630,0.15030529
2632,0.003343234
2636,0.010939835
2639,0.033216793
2642,0.002184913
2644,0.1695999
2647,0.019043615
2648,0.18583947
2649,0.2731351
2651,0.02076981
2652,0.08646565
2656,0.17110269
2658,0.077648774
2664,0.0025442191
2667,0.09349239
2669,0.009264848
2670,0.0033770136
2671,0.14849494
2672,0.17110269
2673,0.0033770136
2678,0.009654114
2679,0.019239498
2682,0.0054744226
2684,0.0035584792
2685,0.025998816
2687,0.008544807
2689,0.004199627
2700,0.009412661
2701,0.019043615
2702,0.021339536
2704,0.045475632
2707,0.009800979
2710,0.034035683
2713,0.025925463
2715,0.07893284
2716,0.05667768
2724,0.003343234
2726,0.10115747
2727,0.012700273
2728,0.0072399885
2730,0.0033770136
2731,0.08843981
2733,0.025998816
2736,0.019043615
2737,0.01303691
2739,0.03732485
2740,0.004179649
2741,0.023038708
2745,0.06480419
2747,0.18583947
2749,0.023069577
2751,0.002225927
2752,0.029450923
2759,0.18583947
2760,0.0032867596
2764,0.005373875
2766,0.032112237
2769,0.025539087
2772,0.09670057
2773,0.0033770136
2774,0.009105304
2776,0.010900353
2779,0.019043615
2782,0.18583947
2783,0.009105304
2788,0.0033770136
2789,0.020549687
2791,0.013922181
2793,0.012937001
2794,0.0033770136
2796,0.009412661
2801,0.021001061
2803,0.025702255
2804,0.0022226877
2805,0.019043615
2806,0.18583947
2808,0.034091465
2809,0.019043615
2812,0.01136555
2814,0.18583947
2815,0.021001061
2816,0.07374842
2817,0.16992985
2819,0.029807398
2821,0.18583947
2822,0.020813122
2825,0.0034916888
2827,0.0033770136
2829,0.02076981
2830,0.007343254
2831,0.0033770136
2833,0.0034916888
2838,0.042741608
2839,0.051554993
2843,0.002184913
2845,0.012700273
2849,0.015115963
2850,0.004608463
2852,0.02180237
2859,0.009412661
2861,0.0032867596
2862,0.020698689
2863,0.025539087
2865,0.0092831
2866,0.17110269
2867,0.06524629
2869,0.050165296
2871,0.0034916888
2872,0.019043615
2873,0.17110269
2874,0.004879213
2876,0.022750212
2877,0.0033770136
2880,0.14849494
2881,0.009105304
2882,0.025998816
2885,0.012387115
2886,0.022664309
2888,0.0033951597
2889,0.022943899
2891,0.050041284
2892,0.0073351082
2893,0.18583947
2897,0.07572164
2898,0.027468162
2899,0.019043615
2901,0.022943899
2903,0.16773434
2904,0.0057051117
2905,0.011454868
2906,0.035769206
2908,0.010598393
2910,0.18583947
2913,0.002225927
2914,0.0033770136
2915,0.0034916888
2917,0.006020342
2918,0.024735047
2919,0.18583947
2920,0.03835149
2921,0.025193792
2922,0.17110269
2925,0.030570593
2926,0.015455128
2927,0.032112237
2928,0.025175804
2929,0.00339838
2930,0.0056501324
2936,0.002184913
2944,0.0033770136
2949,0.0144765405
2950,0.010071776
2951,0.02180237
2952,0.005869046
2955,0.02076981
2957,0.006020342
2959,0.0066214874
2960,0.019043615
2961,0.005796514
2963,0.030570593
2966,0.0033770136
2967,0.025998816
2968,0.028435662
2969,0.07368011
2970,0.011511736
2972,0.06169036
2973,0.0084929615
2974,0.002184913
2975,0.18583947
2976,0.01571805
2980,0.002184913
2983,0.032112237
2984,0.16992985
2986,0.010489992
2988,0.029948803
2989,0.03732485
2990,0.0025442191
2991,0.1313734
2994,0.019043615
2995,0.07370677
2997,0.017021812
3000,0.022750212
3001,0.018821714
3002,0.0033770136
3003,0.11549084
3005,0.0026310645
3007,0.0026310645
3008,0.025292149
3009,0.02846331
3011,0.015829055
3012,0.17110269
3015,0.019043615
3017,0.0073351082
3019,0.120339036
3022,0.042129155
3025,0.026744157
3027,0.008881436
3028,0.0059864274
3030,0.019043615
3031,0.002225927
3033,0.026426818
3035,0.040404838
3036,0.030749269
3037,0.0034916888
3039,0.0068656793
3041,0.18583947
3046,0.009105304
3047,0.0026681838
3048,0.005373875
3050,0.07158903
3051,0.002184913
3053,0.0030767766
3055,0.1695999
3056,0.02201517
3058,0.01277381
3060,0.14849494
3062,0.046859074
3063,0.14849494
3064,0.104486555
3065,0.18583947
3067,0.045475632
3069,0.032112237
3070,0.16639978
3072,0.104486555
3073,0.0098930085
3074,0.0033770136
3079,0.019043615
3080,0.18583947
3083,0.019043615
3084,0.010212539
3089,0.019043615
3093,0.002225927
3094,0.16992985
3096,0.08544919
3098,0.0096781105
3100,0.004898079
3101,0.04745522
3102,0.020336907
3104,0.030239208
3105,0.037570998
3106,0.019043615
3109,0.0039394973
3110,0.0043161446
3111,0.0043430626
3113,0.16794334
3115,0.104486555
3116,0.019043615
3120,0.030511232
3122,0.009105304
3124,0.019043615
3128,0.009105304
3129,0.027018575
3130,0.04550504
3132,0.020773835
3133,0.010071776
3135,0.029739145
3138,0.014001382
3139,0.031482052
3140,0.17696102
3143,0.004519668
3146,0.1695999
3148,0.1350946
3149,0.16992985
3150,0.03684878
3152,0.14849494
3153,0.14405103
3154,0.030570593
3155,0.019043615
3159,0.012143452
3162,0.0033770136
3163,0.18583947
3164,0.00535798
3166,0.030451914
3167,0.025998816
3168,0.0033770136
3171,0.012700273
3172,0.056770198
3173,0.013922181
3177,0.16992985
3181,0.025925463
3183,0.14849494
3185,0.025998816
3186,0.008302345
3190,0.03173523
